"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Washington Heights (South)",10032,88,"10032","24 - 35 months",425,480.68,2024,"Q4","MMR",""
"Washington Heights (North)/Washington Heights (South)",10033,87,"10033","24 - 35 months",438,503.59,2024,"Q4","MMR",""
"Inwood/Washington Heights (North)",10034,97,"10034","24 - 35 months",343,351.86,2024,"Q4","MMR",""
"East Harlem",10035,72,"10035","24 - 35 months",259,357.51,2024,"Q4","MMR",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",245,155.19,2024,"Q4","MMR",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",298,165.43,2024,"Q4","MMR",""
"Chinatown/Financial District",10038,95,"10038","24 - 35 months",126,133.15,2024,"Q4","MMR",""
"Central Harlem (North)/Washington Heights (South)",10039,58,"10039","24 - 35 months",189,323.53,2024,"Q4","MMR",""
"Washington Heights (North)",10040,93,"10040","24 - 35 months",341,367.63,2024,"Q4","MMR",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",136,97.1,2024,"Q4","MMR",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",347,241.51,2024,"Q4","MMR",""
"Lincoln Square",10069,99,"10069","24 - 35 months",88,53.05,2024,"Q4","MMR",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",276,182.84,2024,"Q4","MMR",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",528,421.25,2024,"Q4","MMR",""
"Battery Park City",10280,54,"10280","24 - 35 months",74,135.99,2024,"Q4","MMR",""
"Battery Park City",10282,92,"10282","24 - 35 months",116,126.48,2024,"Q4","MMR",""
"Silver Lake/St. George",10301,99,"10301","24 - 35 months",385,382.37,2024,"Q4","MMR",""
"Elm Park",10302,99,"10302","24 - 35 months",228,227.06,2024,"Q4","MMR",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,79,"10303","24 - 35 months",260,328.71,2024,"Q4","MMR",""
"New Dorp/Todt Hill",10304,81,"10304","24 - 35 months",371,456.21,2024,"Q4","MMR",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,84,"10305","24 - 35 months",355,422.44,2024,"Q4","MMR",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,77,"10306","24 - 35 months",417,541.21,2024,"Q4","MMR",""
"Tottenville",10307,74,"10307","24 - 35 months",102,137.75,2024,"Q4","MMR",""
