"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Ocean Hill-Brownsville",11212,70,"11212","24 - 35 months",809,1156.26,2020,"Q4","Hib",""
"Crown Heights (East)",11213,47,"11213","24 - 35 months",515,1093.34,2020,"Q4","Hib",""
"Bath Beach/Bensonhurst/Gravesend",11214,76,"11214","24 - 35 months",848,1117.14,2020,"Q4","Hib",""
"Gowanus/Park Slope/Windsor Terrace",11215,75,"11215","24 - 35 months",742,985,2020,"Q4","Hib",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,56,"11216","24 - 35 months",365,646.84,2020,"Q4","Hib",""
"Boerum Hill/Park Slope",11217,75,"11217, 11243","24 - 35 months",414,553.56,2020,"Q4","Hib",""
"Kensington/Windsor Terrace",11218,70,"11218","24 - 35 months",850,1207.91,2020,"Q4","Hib",""
"Borough Park",11219,53,"11219","24 - 35 months",1217,2317.85,2020,"Q4","Hib",""
"Sunset Park",11220,91,"11220","24 - 35 months",1215,1338.53,2020,"Q4","Hib",""
"Bedford-Stuyvesant (East)/Bushwick",11221,56,"11221","24 - 35 months",571,1028.79,2020,"Q4","Hib",""
"Greenpoint",11222,89,"11222","24 - 35 months",266,297.36,2020,"Q4","Hib",""
"Gravesend/Homecrest",11223,81,"11223","24 - 35 months",879,1080.1,2020,"Q4","Hib",""
"Brighton Beach/Coney Island/Seagate",11224,59,"11224","24 - 35 months",276,465.46,2020,"Q4","Hib",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,55,"11225","24 - 35 months",440,796.8,2020,"Q4","Hib",""
"Flatbush/Prospect Lefferts Gardens",11226,68,"11226","24 - 35 months",864,1270.1,2020,"Q4","Hib",""
"Bath Beach/Dyker Heights",11228,63,"11228","24 - 35 months",315,503.02,2020,"Q4","Hib",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,72,"11229","24 - 35 months",688,949.55,2020,"Q4","Hib",""
"Midwood",11230,74,"11230","24 - 35 months",1083,1473.45,2020,"Q4","Hib",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,71,"11231","24 - 35 months",407,571.62,2020,"Q4","Hib",""
"Sunset Park",11232,75,"11232","24 - 35 months",287,381.94,2020,"Q4","Hib",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,50,"11233","24 - 35 months",582,1158.29,2020,"Q4","Hib",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,59,"11234","24 - 35 months",613,1040.31,2020,"Q4","Hib",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,78,"11235","24 - 35 months",642,821.67,2020,"Q4","Hib",""
"Canarsie",11236,66,"11236","24 - 35 months",737,1114.88,2020,"Q4","Hib",""
"Bushwick/East Williamsburg",11237,67,"11237","24 - 35 months",385,573.62,2020,"Q4","Hib",""
"Clinton Hill/Prospect Heights",11238,81,"11238","24 - 35 months",563,698.44,2020,"Q4","Hib",""
"East New York",11239,58,"11239","24 - 35 months",92,157.77,2020,"Q4","Hib",""
"Flushing/Murray Hill",11354,99,"11354","24 - 35 months",486,489.07,2020,"Q4","Hib",""
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","24 - 35 months",785,748.5,2020,"Q4","Hib",""
"College Point",11356,77,"11356","24 - 35 months",287,373.01,2020,"Q4","Hib",""
"Whitestone",11357,59,"11357","24 - 35 months",270,457.89,2020,"Q4","Hib",""
"Auburndale/Murray Hill",11358,74,"11358","24 - 35 months",288,387.71,2020,"Q4","Hib",""
"Bayside (North)",11360,56,"11360","24 - 35 months",99,178.31,2020,"Q4","Hib",""
"Bayside (North)/Bayside (South)",11361,65,"11361","24 - 35 months",198,304.29,2020,"Q4","Hib",""
"Douglaston-Little Neck",11362,54,"11362","24 - 35 months",88,162.6,2020,"Q4","Hib",""
"Douglaston-Little Neck",11363,66,"11363","24 - 35 months",39,58.7,2020,"Q4","Hib",""
