"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Clinton Hill/Prospect Heights",11238,99,"11238","24 - 35 months",578,585.52,2023,"Q4","HepB",""
"East New York",11239,99,"11239","24 - 35 months",139,127.02,2023,"Q4","HepB",""
"Flushing/Murray Hill",11354,99,"11354","24 - 35 months",417,381.56,2023,"Q4","HepB",""
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","24 - 35 months",774,576.15,2023,"Q4","HepB",""
"College Point",11356,99,"11356","24 - 35 months",314,306.48,2023,"Q4","HepB",""
"Whitestone",11357,83,"11357","24 - 35 months",303,364.99,2023,"Q4","HepB",""
"Auburndale/Murray Hill",11358,99,"11358","24 - 35 months",324,304.73,2023,"Q4","HepB",""
"Bayside (North)",11360,82,"11360","24 - 35 months",116,140.68,2023,"Q4","HepB",""
"Bayside (North)/Bayside (South)",11361,81,"11361","24 - 35 months",195,239.33,2023,"Q4","HepB",""
"Douglaston-Little Neck",11362,83,"11362","24 - 35 months",105,126.85,2023,"Q4","HepB",""
"Douglaston-Little Neck",11363,84,"11363","24 - 35 months",39,46.52,2023,"Q4","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Bayside (South)/Oakland Gardens",11364,86,"11364","24 - 35 months",248,288.21,2023,"Q4","HepB",""
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,90,"11365","24 - 35 months",361,401.43,2023,"Q4","HepB",""
"Fresh Meadows/Hillcrest",11366,99,"11366","24 - 35 months",123,99.18,2023,"Q4","HepB",""
"Kew Gardens Hills/Pomonok",11367,90,"11367","24 - 35 months",537,598.63,2023,"Q4","HepB",""
"Corona/North Corona",11368,90,"11368","24 - 35 months",1362,1508.32,2023,"Q4","HepB",""
"Airport/East Elmhurst",11369,99,"11369","24 - 35 months",425,315.62,2023,"Q4","HepB",""
"Jackson Heights/Rikers Island",11370,99,"11370","24 - 35 months",300,202.41,2023,"Q4","HepB",""
"Jackson Heights",11372,95,"11372","24 - 35 months",604,635.25,2023,"Q4","HepB",""
"Elmhurst",11373,99,"11373","24 - 35 months",980,978.72,2023,"Q4","HepB",""
"Rego Park",11374,99,"11374","24 - 35 months",434,403.48,2023,"Q4","HepB",""
"Forest Hills",11375,96,"11375","24 - 35 months",675,705.3,2023,"Q4","HepB",""
"Woodside",11377,99,"11377","24 - 35 months",762,770.72,2023,"Q4","HepB",""
"Maspeth",11378,81,"11378","24 - 35 months",338,414.93,2023,"Q4","HepB",""
"Middle Village",11379,72,"11379","24 - 35 months",242,337.18,2023,"Q4","HepB",""
"Glendale/Ridgewood",11385,77,"11385","24 - 35 months",888,1149.81,2023,"Q4","HepB",""
"Cambria Heights",11411,77,"11411","24 - 35 months",123,159.52,2023,"Q4","HepB",""
"St. Albans",11412,75,"11412","24 - 35 months",273,362.35,2023,"Q4","HepB",""
"Laurelton/Rosedale",11413,80,"11413","24 - 35 months",306,382.87,2023,"Q4","HepB",""
"Hamilton Beach/Howard Beach/Lindenwood",11414,77,"11414","24 - 35 months",192,249.97,2023,"Q4","HepB",""
"Kew Gardens",11415,89,"11415","24 - 35 months",178,200.48,2023,"Q4","HepB",""
"Ozone Park",11416,99,"11416","24 - 35 months",344,280.48,2023,"Q4","HepB",""
"Ozone Park",11417,99,"11417","24 - 35 months",308,299.45,2023,"Q4","HepB",""
"Richmond Hill",11418,87,"11418","24 - 35 months",363,415.43,2023,"Q4","HepB",""
"Richmond Hill/South Ozone Park",11419,93,"11419","24 - 35 months",426,456.11,2023,"Q4","HepB",""
"South Ozone Park",11420,87,"11420","24 - 35 months",418,482.66,2023,"Q4","HepB",""
"Woodhaven",11421,97,"11421","24 - 35 months",402,413.12,2023,"Q4","HepB",""
"Rosedale",11422,80,"11422","24 - 35 months",239,298.75,2023,"Q4","HepB",""
"Hollis/Holliswood",11423,99,"11423","24 - 35 months",259,237.63,2023,"Q4","HepB",""
"Bellerose",11426,80,"11426","24 - 35 months",137,170.76,2023,"Q4","HepB",""
"Bellerose/Hollis Hills/Holliswood",11427,72,"11427","24 - 35 months",155,213.99,2023,"Q4","HepB",""
"Queens Village",11428,85,"11428","24 - 35 months",155,181.98,2023,"Q4","HepB",""
"Queens Village",11429,99,"11001, 11429","24 - 35 months",316,240.96,2023,"Q4","HepB",""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,99,"11432","24 - 35 months",701,597.12,2023,"Q4","HepB",""
"Jamaica",11433,98,"11433","24 - 35 months",404,413.75,2023,"Q4","HepB",""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,83,"11434","24 - 35 months",570,690.72,2023,"Q4","HepB",""
"Briarwood/Jamaica",11435,99,"11435","24 - 35 months",648,623.97,2023,"Q4","HepB",""
"South Jamaica/South Ozone Park",11436,96,"11436","24 - 35 months",218,228,2023,"Q4","HepB",""
"Edgemere/Far Rockaway",11691,69,"11691","24 - 35 months",723,1049.88,2023,"Q4","HepB",""
"Arverne/Edgemere",11692,64,"11692","24 - 35 months",200,310.4,2023,"Q4","HepB",""
"Arverne/Broad Channel",11693,66,"11693","24 - 35 months",91,138.72,2023,"Q4","HepB",""
"Belle Harbor-Neponsit/Rockaway Park",11694,66,"11694","24 - 35 months",121,182.33,2023,"Q4","HepB",""
"Breezy Point",11697,99,"11697","24 - 35 months",37,29.43,2023,"Q4","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
