"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Concourse/Highbridge",10452,68,"10452","24 - 35 months",689,1018.34,2023,"Q2",4313314,""
"Morris Heights/Mount Hope/University Heights",10453,72,"10453","24 - 35 months",741,1027.63,2023,"Q2",4313314,""
"Mott Haven/Port Morris",10454,62,"10454","24 - 35 months",315,511.61,2023,"Q2",4313314,""
"Mott Haven",10455,79,"10455","24 - 35 months",416,527.03,2023,"Q2",4313314,""
"Claremont/Morrisania",10456,75,"10456","24 - 35 months",857,1145.21,2023,"Q2",4313314,""
"Belmont/Claremont/Mount Hope/Tremont",10457,71,"10457","24 - 35 months",755,1056.61,2023,"Q2",4313314,""
"Belmont/Fordham University/Kingsbridge",10458,66,"10458","24 - 35 months",679,1026.31,2023,"Q2",4313314,""
"Charlotte Gardens/Hunts Point",10459,63,"10459","24 - 35 months",440,697.01,2023,"Q2",4313314,""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,71,"10460","24 - 35 months",538,757.44,2023,"Q2",4313314,""
"Morris Park/Pelham Bay/Westchester Square",10461,75,"10461","24 - 35 months",402,535.76,2023,"Q2",4313314,""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,83,"10462","24 - 35 months",704,846.23,2023,"Q2",4313314,""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,70,"10463","24 - 35 months",519,742.12,2023,"Q2",4313314,""
"City Island",10464,99,"10464","24 - 35 months",76,32.14,2023,"Q2",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,55,"10465","24 - 35 months",252,456.57,2023,"Q2",4313314,""
"Edenwald/Wakefield",10466,60,"10466","24 - 35 months",455,754.83,2023,"Q2",4313314,""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,73,"10467","24 - 35 months",841,1150.88,2023,"Q2",4313314,""
"Fordham/Kingsbridge/University Heights",10468,64,"10468","24 - 35 months",630,990.45,2023,"Q2",4313314,""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,60,"10469","24 - 35 months",443,742.08,2023,"Q2",4313314,""
"Wakefield/Woodlawn",10470,85,"10470","24 - 35 months",145,169.9,2023,"Q2",4313314,""
"Fieldston/North Riverdale/Riverdale",10471,63,"10471","24 - 35 months",140,221.82,2023,"Q2",4313314,""
"Soundview",10472,96,"10472","24 - 35 months",736,765.6,2023,"Q2",4313314,""
"Castle Hill/Clason Point/Soundview",10473,75,"10473","24 - 35 months",405,538.34,2023,"Q2",4313314,""
"Hunts Point",10474,67,"10474","24 - 35 months",98,146.95,2023,"Q2",4313314,""
"Co-op City/Edenwald",10475,60,"10475","24 - 35 months",177,296.35,2023,"Q2",4313314,""
"Bellerose/Douglaston-Little Neck",11004,86,"11004, 11005","24 - 35 months",131,153.12,2023,"Q2",4313314,""
"Astoria (South)/Long Island City/Sunnyside",11101,93,"11101","24 - 35 months",291,312.88,2023,"Q2",4313314,""
"Astoria (North)",11102,99,"11102","24 - 35 months",215,210.46,2023,"Q2",4313314,""
"Astoria (North)/Astoria (South)",11103,64,"11103","24 - 35 months",167,259.08,2023,"Q2",4313314,""
"Sunnyside",11104,68,"11104","24 - 35 months",161,235.67,2023,"Q2",4313314,""
"Ditmars Steinway",11105,66,"11105","24 - 35 months",198,298.5,2023,"Q2",4313314,""
"Astoria (South)",11106,60,"11106","24 - 35 months",189,314.38,2023,"Q2",4313314,""
"Long Island City",11109,99,"11109","24 - 35 months",74,73.31,2023,"Q2",4313314,""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,77,"11201","24 - 35 months",574,744.09,2023,"Q2",4313314,""
"East Flatbush (North)/East Flatbush (South)",11203,64,"11203","24 - 35 months",416,654.76,2023,"Q2",4313314,""
"Bensonhurst/Mapleton",11204,43,"11204","24 - 35 months",453,1060.9,2023,"Q2",4313314,""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,22,"11205","24 - 35 months",210,960.65,2023,"Q2",4313314,""
"Williamsburg (South)",11206,23,"11206","24 - 35 months",322,1380.59,2023,"Q2",4313314,""
"Cypress Hills/East New York",11207,58,"11207","24 - 35 months",628,1085.98,2023,"Q2",4313314,""
"Cypress Hills/East New York",11208,66,"11208","24 - 35 months",776,1179.35,2023,"Q2",4313314,""
"Bay Ridge/Fort Hamilton",11209,42,"11209","24 - 35 months",290,691.61,2023,"Q2",4313314,""
"Flatlands/Midwood",11210,53,"11210","24 - 35 months",371,705.85,2023,"Q2",4313314,""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,17,"11211, 11249","24 - 35 months",313,1848.44,2023,"Q2",4313314,""
"Ocean Hill-Brownsville",11212,62,"11212","24 - 35 months",576,931.87,2023,"Q2",4313314,""
"Crown Heights (East)",11213,35,"11213","24 - 35 months",315,911.22,2023,"Q2",4313314,""
"Bath Beach/Bensonhurst/Gravesend",11214,62,"11214","24 - 35 months",543,880.71,2023,"Q2",4313314,""
"Gowanus/Park Slope/Windsor Terrace",11215,61,"11215","24 - 35 months",513,839.17,2023,"Q2",4313314,""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,44,"11216","24 - 35 months",232,531.56,2023,"Q2",4313314,""
"Boerum Hill/Park Slope",11217,57,"11217, 11243","24 - 35 months",263,463.69,2023,"Q2",4313314,""
"Kensington/Windsor Terrace",11218,44,"11218","24 - 35 months",435,997.79,2023,"Q2",4313314,""
"Borough Park",11219,27,"11219","24 - 35 months",539,1966.04,2023,"Q2",4313314,""
"Sunset Park",11220,88,"11220","24 - 35 months",910,1037.11,2023,"Q2",4313314,""
"Bedford-Stuyvesant (East)/Bushwick",11221,52,"11221","24 - 35 months",436,844.14,2023,"Q2",4313314,""
"Greenpoint",11222,73,"11222","24 - 35 months",186,253.34,2023,"Q2",4313314,""
"Gravesend/Homecrest",11223,62,"11223","24 - 35 months",544,877.38,2023,"Q2",4313314,""
"Brighton Beach/Coney Island/Seagate",11224,56,"11224","24 - 35 months",217,384.72,2023,"Q2",4313314,""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,45,"11225","24 - 35 months",296,665.12,2023,"Q2",4313314,""
"Flatbush/Prospect Lefferts Gardens",11226,53,"11226","24 - 35 months",546,1029.4,2023,"Q2",4313314,""
"Bath Beach/Dyker Heights",11228,53,"11228","24 - 35 months",210,394.35,2023,"Q2",4313314,""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,53,"11229","24 - 35 months",412,778.38,2023,"Q2",4313314,""
"Midwood",11230,51,"11230","24 - 35 months",629,1229.01,2023,"Q2",4313314,""
"Carroll Gardens/Cobble Hill/Red Hook",11231,55,"11231","24 - 35 months",264,483.83,2023,"Q2",4313314,""
"Sunset Park",11232,54,"11232","24 - 35 months",169,310.69,2023,"Q2",4313314,""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,39,"11233","24 - 35 months",367,943.12,2023,"Q2",4313314,""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,51,"11234","24 - 35 months",438,853.05,2023,"Q2",4313314,""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,53,"11235","24 - 35 months",363,680.1,2023,"Q2",4313314,""
"Canarsie",11236,54,"11236","24 - 35 months",482,890.28,2023,"Q2",4313314,""
"Bushwick/East Williamsburg",11237,57,"11237","24 - 35 months",273,479.68,2023,"Q2",4313314,""
"Clinton Hill/Prospect Heights",11238,66,"11238","24 - 35 months",387,585.52,2023,"Q2",4313314,""
"East New York",11239,75,"11239","24 - 35 months",95,127.02,2023,"Q2",4313314,""
"Flushing/Murray Hill",11354,89,"11354","24 - 35 months",339,381.56,2023,"Q2",4313314,""
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","24 - 35 months",624,576.15,2023,"Q2",4313314,""
"College Point",11356,72,"11356","24 - 35 months",221,306.48,2023,"Q2",4313314,""
"Whitestone",11357,56,"11357","24 - 35 months",203,364.99,2023,"Q2",4313314,""
"Auburndale/Murray Hill",11358,76,"11358","24 - 35 months",232,304.73,2023,"Q2",4313314,""
"Bayside (North)",11360,71,"11360","24 - 35 months",100,140.68,2023,"Q2",4313314,""
"Bayside (North)/Bayside (South)",11361,64,"11361","24 - 35 months",153,239.33,2023,"Q2",4313314,""
"Douglaston-Little Neck",11362,53,"11362","24 - 35 months",67,126.85,2023,"Q2",4313314,""
"Douglaston-Little Neck",11363,45,"11363","24 - 35 months",21,46.52,2023,"Q2",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Bayside (South)/Oakland Gardens",11364,62,"11364","24 - 35 months",178,288.21,2023,"Q2",4313314,""
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,63,"11365","24 - 35 months",252,401.43,2023,"Q2",4313314,""
"Fresh Meadows/Hillcrest",11366,78,"11366","24 - 35 months",77,99.18,2023,"Q2",4313314,""
"Kew Gardens Hills/Pomonok",11367,55,"11367","24 - 35 months",330,598.63,2023,"Q2",4313314,""
"Corona/North Corona",11368,65,"11368","24 - 35 months",983,1508.32,2023,"Q2",4313314,""
"Airport/East Elmhurst",11369,99,"11369","24 - 35 months",325,315.62,2023,"Q2",4313314,""
"Jackson Heights/Rikers Island",11370,97,"11370","24 - 35 months",197,202.41,2023,"Q2",4313314,""
"Jackson Heights",11372,71,"11372","24 - 35 months",454,635.25,2023,"Q2",4313314,""
"Elmhurst",11373,82,"11373","24 - 35 months",799,978.72,2023,"Q2",4313314,""
"Rego Park",11374,64,"11374","24 - 35 months",260,403.48,2023,"Q2",4313314,""
"Forest Hills",11375,61,"11375","24 - 35 months",430,705.3,2023,"Q2",4313314,""
"Woodside",11377,77,"11377","24 - 35 months",596,770.72,2023,"Q2",4313314,""
"Maspeth",11378,49,"11378","24 - 35 months",205,414.93,2023,"Q2",4313314,""
"Middle Village",11379,47,"11379","24 - 35 months",160,337.18,2023,"Q2",4313314,""
"Glendale/Ridgewood",11385,48,"11385","24 - 35 months",554,1149.81,2023,"Q2",4313314,""
"Cambria Heights",11411,52,"11411","24 - 35 months",83,159.52,2023,"Q2",4313314,""
"St. Albans",11412,54,"11412","24 - 35 months",197,362.35,2023,"Q2",4313314,""
"Laurelton/Rosedale",11413,52,"11413","24 - 35 months",199,382.87,2023,"Q2",4313314,""
"Hamilton Beach/Howard Beach/Lindenwood",11414,47,"11414","24 - 35 months",118,249.97,2023,"Q2",4313314,""
"Kew Gardens",11415,58,"11415","24 - 35 months",116,200.48,2023,"Q2",4313314,""
"Ozone Park",11416,84,"11416","24 - 35 months",236,280.48,2023,"Q2",4313314,""
"Ozone Park",11417,71,"11417","24 - 35 months",214,299.45,2023,"Q2",4313314,""
"Richmond Hill",11418,63,"11418","24 - 35 months",260,415.43,2023,"Q2",4313314,""
"Richmond Hill/South Ozone Park",11419,63,"11419","24 - 35 months",289,456.11,2023,"Q2",4313314,""
"South Ozone Park",11420,54,"11420","24 - 35 months",262,482.66,2023,"Q2",4313314,""
"Woodhaven",11421,70,"11421","24 - 35 months",288,413.12,2023,"Q2",4313314,""
"Rosedale",11422,41,"11422","24 - 35 months",122,298.75,2023,"Q2",4313314,""
"Hollis/Holliswood",11423,66,"11423","24 - 35 months",156,237.63,2023,"Q2",4313314,""
"Bellerose",11426,36,"11426","24 - 35 months",62,170.76,2023,"Q2",4313314,""
"Bellerose/Hollis Hills/Holliswood",11427,42,"11427","24 - 35 months",90,213.99,2023,"Q2",4313314,""
"Queens Village",11428,41,"11428","24 - 35 months",75,181.98,2023,"Q2",4313314,""
"Queens Village",11429,88,"11001, 11429","24 - 35 months",211,240.96,2023,"Q2",4313314,""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,79,"11432","24 - 35 months",473,597.12,2023,"Q2",4313314,""
"Jamaica",11433,71,"11433","24 - 35 months",292,413.75,2023,"Q2",4313314,""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,51,"11434","24 - 35 months",351,690.72,2023,"Q2",4313314,""
"Briarwood/Jamaica",11435,63,"11435","24 - 35 months",396,623.97,2023,"Q2",4313314,""
"South Jamaica/South Ozone Park",11436,64,"11436","24 - 35 months",146,228,2023,"Q2",4313314,""
"Edgemere/Far Rockaway",11691,45,"11691","24 - 35 months",476,1049.88,2023,"Q2",4313314,""
"Arverne/Edgemere",11692,36,"11692","24 - 35 months",113,310.4,2023,"Q2",4313314,""
"Arverne/Broad Channel",11693,49,"11693","24 - 35 months",68,138.72,2023,"Q2",4313314,""
"Belle Harbor-Neponsit/Rockaway Park",11694,56,"11694","24 - 35 months",103,182.33,2023,"Q2",4313314,""
"Breezy Point",11697,85,"11697","24 - 35 months",25,29.43,2023,"Q2",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
