"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Brighton Beach/Coney Island/Seagate",11224,60,"11224","6 months - 4 years",1038,1726,"2023 - 24","Q2","Flu",NA
"Crown Heights (West)/Prospect Lefferts Gardens",11225,51,"11225","6 months - 4 years",1508,2974,"2023 - 24","Q2","Flu",NA
"Flatbush/Prospect Lefferts Gardens",11226,57,"11226","6 months - 4 years",2671,4657,"2023 - 24","Q2","Flu",NA
"Bath Beach/Dyker Heights",11228,68,"11228","6 months - 4 years",1264,1849,"2023 - 24","Q2","Flu",NA
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,67,"11229","6 months - 4 years",2439,3644,"2023 - 24","Q2","Flu",NA
"Midwood",11230,62,"11230","6 months - 4 years",3453,5600,"2023 - 24","Q2","Flu",NA
"Carroll Gardens/Cobble Hill/Red Hook",11231,70,"11231","6 months - 4 years",1471,2109,"2023 - 24","Q2","Flu",NA
"Sunset Park",11232,64,"11232","6 months - 4 years",919,1441,"2023 - 24","Q2","Flu",NA
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,37,"11233","6 months - 4 years",1623,4387,"2023 - 24","Q2","Flu",NA
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,53,"11234","6 months - 4 years",2090,3978,"2023 - 24","Q2","Flu",NA
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,72,"11235","6 months - 4 years",2295,3187,"2023 - 24","Q2","Flu",NA
"Canarsie",11236,47,"11236","6 months - 4 years",1935,4075,"2023 - 24","Q2","Flu",NA
"Bushwick/East Williamsburg",11237,61,"11237","6 months - 4 years",1369,2228,"2023 - 24","Q2","Flu",NA
"Clinton Hill/Prospect Heights",11238,82,"11238","6 months - 4 years",2097,2552,"2023 - 24","Q2","Flu",NA
"East New York",11239,61,"11239","6 months - 4 years",348,567,"2023 - 24","Q2","Flu",NA
"Flushing/Murray Hill",11354,96,"11354","6 months - 4 years",1618,1691,"2023 - 24","Q2","Flu",NA
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","6 months - 4 years",2913,2667,"2023 - 24","Q2","Flu",NA
"College Point",11356,69,"11356","6 months - 4 years",955,1384,"2023 - 24","Q2","Flu",NA
"Whitestone",11357,61,"11357","6 months - 4 years",1005,1649,"2023 - 24","Q2","Flu",NA
"Auburndale/Murray Hill",11358,83,"11358","6 months - 4 years",1170,1410,"2023 - 24","Q2","Flu",NA
