"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,71,"11365","24 - 35 months",360,504.2,2020,"Q2","PCV",""
"Fresh Meadows/Hillcrest",11366,90,"11366","24 - 35 months",114,126.63,2020,"Q2","PCV",""
"Kew Gardens Hills/Pomonok",11367,71,"11367","24 - 35 months",531,747.95,2020,"Q2","PCV",""
"Corona/North Corona",11368,81,"11368","24 - 35 months",1417,1740.89,2020,"Q2","PCV",""
"Airport/East Elmhurst",11369,99,"11369","24 - 35 months",407,370.11,2020,"Q2","PCV",""
"Jackson Heights/Rikers Island",11370,97,"11370","24 - 35 months",242,248.52,2020,"Q2","PCV",""
"Jackson Heights",11372,79,"11372","24 - 35 months",609,768.58,2020,"Q2","PCV",""
"Elmhurst",11373,85,"11373","24 - 35 months",1022,1197.98,2020,"Q2","PCV",""
"Rego Park",11374,84,"11374","24 - 35 months",423,505.89,2020,"Q2","PCV",""
"Forest Hills",11375,69,"11375","24 - 35 months",620,895.33,2020,"Q2","PCV",""
"Woodside",11377,86,"11377","24 - 35 months",811,945.61,2020,"Q2","PCV",""
"Maspeth",11378,59,"11378","24 - 35 months",296,500.5,2020,"Q2","PCV",""
"Middle Village",11379,56,"11379","24 - 35 months",231,414.39,2020,"Q2","PCV",""
"Glendale/Ridgewood",11385,59,"11385","24 - 35 months",803,1362.67,2020,"Q2","PCV",""
"Cambria Heights",11411,51,"11411","24 - 35 months",97,190.83,2020,"Q2","PCV",""
"St. Albans",11412,64,"11412","24 - 35 months",278,434.56,2020,"Q2","PCV",""
"Laurelton/Rosedale",11413,58,"11413","24 - 35 months",264,456.78,2020,"Q2","PCV",""
"Hamilton Beach/Howard Beach/Lindenwood",11414,56,"11414","24 - 35 months",168,301.91,2020,"Q2","PCV",""
"Kew Gardens",11415,73,"11415","24 - 35 months",181,249.16,2020,"Q2","PCV",""
"Ozone Park",11416,91,"11416","24 - 35 months",313,342.64,2020,"Q2","PCV",""
"Ozone Park",11417,78,"11417","24 - 35 months",287,366.12,2020,"Q2","PCV",""
"Richmond Hill",11418,75,"11418","24 - 35 months",374,501.26,2020,"Q2","PCV",""
"Richmond Hill/South Ozone Park",11419,77,"11419","24 - 35 months",446,579.48,2020,"Q2","PCV",""
"South Ozone Park",11420,62,"11420","24 - 35 months",373,602.61,2020,"Q2","PCV",""
"Woodhaven",11421,73,"11421","24 - 35 months",355,486.79,2020,"Q2","PCV",""
"Rosedale",11422,55,"11422","24 - 35 months",196,356.44,2020,"Q2","PCV",""
"Hollis/Holliswood",11423,87,"11423","24 - 35 months",254,293.33,2020,"Q2","PCV",""
"Bellerose",11426,62,"11426","24 - 35 months",135,218.47,2020,"Q2","PCV",""
"Bellerose/Hollis Hills/Holliswood",11427,65,"11427","24 - 35 months",174,269.48,2020,"Q2","PCV",""
"Queens Village",11428,58,"11428","24 - 35 months",132,227.87,2020,"Q2","PCV",""
"Queens Village",11429,95,"11001, 11429","24 - 35 months",277,290.08,2020,"Q2","PCV",""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,99,"11432","24 - 35 months",752,750.6,2020,"Q2","PCV",""
"Jamaica",11433,69,"11433","24 - 35 months",348,504.53,2020,"Q2","PCV",""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,65,"11434","24 - 35 months",533,825.22,2020,"Q2","PCV",""
"Briarwood/Jamaica",11435,77,"11435","24 - 35 months",592,764.43,2020,"Q2","PCV",""
"South Jamaica/South Ozone Park",11436,62,"11436","24 - 35 months",172,279.66,2020,"Q2","PCV",""
"Edgemere/Far Rockaway",11691,58,"11691","24 - 35 months",727,1263.65,2020,"Q2","PCV",""
"Arverne/Edgemere",11692,50,"11692","24 - 35 months",186,370.74,2020,"Q2","PCV",""
"Arverne/Broad Channel",11693,43,"11693","24 - 35 months",72,166.58,2020,"Q2","PCV",""
"Belle Harbor-Neponsit/Rockaway Park",11694,41,"11694","24 - 35 months",91,221.23,2020,"Q2","PCV",""
"Breezy Point",11697,65,"11697","24 - 35 months",24,36.71,2020,"Q2","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
