DATE_CREATED,AGE_GROUP,DOB_RANGE,VACCINE_GROUP,DOSES,YEAR_COVERAGE,QUARTER,BOROUGH,MODZCTA,LABEL,NEIGHBORHOOD_NAME,POP_DENOMINATOR_YEAR,POP_DENOMINATOR,COUNT_PEOPLE_VAC,PERC_VAC
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Brooklyn,11239,11239,East New York,2025 Vintage Estimates for 2020,151.83,91,60
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11354,11354,Flushing/Murray Hill,2025 Vintage Estimates for 2020,502.55,480,96
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11355,11355,Flushing/Murray Hill/Queensboro Hill,2025 Vintage Estimates for 2020,800.97,774,97
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11356,11356,College Point,2025 Vintage Estimates for 2020,378.22,272,72
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11357,11357,Whitestone,2025 Vintage Estimates for 2020,457.31,268,59
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11358,11358,Auburndale/Murray Hill,2025 Vintage Estimates for 2020,393.23,288,73
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11360,11360,Bayside (North),2025 Vintage Estimates for 2020,178.91,102,57
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11361,11361,Bayside (North)/Bayside (South),2025 Vintage Estimates for 2020,325.72,195,60
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11362,11362,Douglaston-Little Neck,2025 Vintage Estimates for 2020,166.07,85,51
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11363,11363,Douglaston-Little Neck,2025 Vintage Estimates for 2020,59.83,39,65
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11364,11364,Bayside (South)/Oakland Gardens,2025 Vintage Estimates for 2020,362.46,237,65
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11365,11365,Auburndale/Fresh Meadows/Pomonok/Utopia,2025 Vintage Estimates for 2020,487.16,341,70
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11366,11366,Fresh Meadows/Hillcrest,2025 Vintage Estimates for 2020,121.24,106,87
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11367,11367,Kew Gardens Hills/Pomonok,2025 Vintage Estimates for 2020,734.56,535,73
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11368,11368,Corona/North Corona,2025 Vintage Estimates for 2020,1682.7,1288,77
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11369,11369,Airport/East Elmhurst,2025 Vintage Estimates for 2020,387.8,405,99
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11370,11370,Jackson Heights/Rikers Island,2025 Vintage Estimates for 2020,270.56,251,93
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11372,11372,Jackson Heights,2025 Vintage Estimates for 2020,781.74,561,72
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11373,11373,Elmhurst,2025 Vintage Estimates for 2020,1209.02,939,78
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11374,11374,Rego Park,2025 Vintage Estimates for 2020,495.66,406,82
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11375,11375,Forest Hills,2025 Vintage Estimates for 2020,898.08,609,68
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11377,11377,Woodside,2025 Vintage Estimates for 2020,937.04,798,85
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11378,11378,Maspeth,2025 Vintage Estimates for 2020,484.12,283,58
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11379,11379,Middle Village,2025 Vintage Estimates for 2020,406.06,215,53
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11385,11385,Glendale/Ridgewood,2025 Vintage Estimates for 2020,1350.43,738,55
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11411,11411,Cambria Heights,2025 Vintage Estimates for 2020,182.86,98,54
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11412,11412,St. Albans,2025 Vintage Estimates for 2020,440.68,285,65
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11413,11413,Laurelton/Rosedale,2025 Vintage Estimates for 2020,461.22,283,61
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11414,11414,Hamilton Beach/Howard Beach/Lindenwood,2025 Vintage Estimates for 2020,309.45,166,54
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11415,11415,Kew Gardens,2025 Vintage Estimates for 2020,264.52,169,64
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11416,11416,Ozone Park,2025 Vintage Estimates for 2020,336.64,303,90
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11417,11417,Ozone Park,2025 Vintage Estimates for 2020,356.68,278,78
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11418,11418,Richmond Hill,2025 Vintage Estimates for 2020,481.33,363,75
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11419,11419,Richmond Hill/South Ozone Park,2025 Vintage Estimates for 2020,548.43,399,73
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11420,11420,South Ozone Park,2025 Vintage Estimates for 2020,586.06,372,63
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11421,11421,Woodhaven,2025 Vintage Estimates for 2020,496.8,309,62
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11422,11422,Rosedale,2025 Vintage Estimates for 2020,367.64,194,53
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11423,11423,Hollis/Holliswood,2025 Vintage Estimates for 2020,290.18,255,88
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11426,11426,Bellerose,2025 Vintage Estimates for 2020,227.93,145,64
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11427,11427,Bellerose/Hollis Hills/Holliswood,2025 Vintage Estimates for 2020,276.88,165,60
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11428,11428,Queens Village,2025 Vintage Estimates for 2020,217.22,149,69
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11429,"11001, 11429",Queens Village,2025 Vintage Estimates for 2020,285,288,99
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11432,11432,Hillcrest/Jamaica Estates/Jamaica Hills,2025 Vintage Estimates for 2020,765.92,675,88
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11433,11433,Jamaica,2025 Vintage Estimates for 2020,492.5,341,69
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11434,11434,Airport/South Jamaica/Springfield Gardens/St. Albans,2025 Vintage Estimates for 2020,816.88,522,64
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11435,11435,Briarwood/Jamaica,2025 Vintage Estimates for 2020,756.29,597,79
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11436,11436,South Jamaica/South Ozone Park,2025 Vintage Estimates for 2020,273.91,174,64
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11691,11691,Edgemere/Far Rockaway,2025 Vintage Estimates for 2020,1229.28,736,60
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11692,11692,Arverne/Edgemere,2025 Vintage Estimates for 2020,353.12,196,56
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11693,11693,Arverne/Broad Channel,2025 Vintage Estimates for 2020,159.87,94,59
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11694,11694,Belle Harbor-Neponsit/Rockaway Park,2025 Vintage Estimates for 2020,215.3,89,41
2/2/2026,24 - 35 months,01/01/2018 - 12/31/2018,PCV,4,2020,Q4,Queens,11697,11697,Breezy Point,2025 Vintage Estimates for 2020,38.38,17,44
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10001,"10001, 10118",Chelsea/NoMad/West Chelsea,2025 Vintage Estimates for 2020,256.8,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10002,10002,Chinatown/Lower East Side,2025 Vintage Estimates for 2020,1370.29,108,8
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10003,10003,East Village/Gramercy/Greenwich Village,2025 Vintage Estimates for 2020,382.82,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10004,10004,Financial District,2025 Vintage Estimates for 2020,34.2,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10005,10005,Financial District,2025 Vintage Estimates for 2020,54.76,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10006,10006,Financial District,2025 Vintage Estimates for 2020,22.81,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10007,10007,TriBeCa,2025 Vintage Estimates for 2020,142.43,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10009,10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,2025 Vintage Estimates for 2020,791.59,21,3
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10010,10010,Flatiron/Gramercy/Kips Bay,2025 Vintage Estimates for 2020,285.11,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10011,10011,Chelsea,2025 Vintage Estimates for 2020,490.16,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10012,10012,Greenwich Village/SoHo,2025 Vintage Estimates for 2020,237.01,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10013,10013,Hudson Square/Little Italy/SoHo/TriBeCa,2025 Vintage Estimates for 2020,471.78,12,3
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10014,10014,Hudson Square/Meatpacking District/West Village,2025 Vintage Estimates for 2020,291.75,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10016,10016,Kips Bay/Murray Hill/NoMad,2025 Vintage Estimates for 2020,418.95,15,4
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10017,10017,East Midtown/Murray Hill,2025 Vintage Estimates for 2020,110.22,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10018,10018,Hell's Kitchen/Midtown Manhattan,2025 Vintage Estimates for 2020,54.4,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10019,"10019, 10020",Hell's Kitchen/Midtown Manhattan,2025 Vintage Estimates for 2020,336.74,12,4
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10021,10021,Lenox Hill/Upper East Side,2025 Vintage Estimates for 2020,614.32,13,2
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10022,10022,East Midtown,2025 Vintage Estimates for 2020,337.57,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10023,10023,Lincoln Square,2025 Vintage Estimates for 2020,937.23,10,1
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10024,10024,Upper West Side,2025 Vintage Estimates for 2020,1178.56,14,1
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10025,10025,Manhattan Valley/Morningside Heights/Upper West Side,2025 Vintage Estimates for 2020,1547.03,36,2
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10026,10026,Central Harlem (South),2025 Vintage Estimates for 2020,801.69,53,7
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10027,10027,Central Harlem (South)/Morningside Heights/West Harlem,2025 Vintage Estimates for 2020,1250.02,72,6
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10028,10028,Upper East Side/Yorkville,2025 Vintage Estimates for 2020,872.51,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10029,10029,East Harlem,2025 Vintage Estimates for 2020,1768.84,200,11
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10030,10030,Central Harlem (North),2025 Vintage Estimates for 2020,739.49,48,6
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10031,10031,Hamilton Heights/West Harlem,2025 Vintage Estimates for 2020,1162.15,61,5
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10032,10032,Washington Heights (South),2025 Vintage Estimates for 2020,1013.64,114,11
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10033,10033,Washington Heights (North)/Washington Heights (South),2025 Vintage Estimates for 2020,1017.29,79,8
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10034,10034,Inwood/Washington Heights (North),2025 Vintage Estimates for 2020,818.9,60,7
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10035,10035,East Harlem,2025 Vintage Estimates for 2020,895.19,73,8
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10036,10036,Hell's Kitchen/Midtown Manhattan,2025 Vintage Estimates for 2020,228.57,10,4
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10037,10037,Central Harlem (North)/East Harlem,2025 Vintage Estimates for 2020,341.24,231,68
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10038,10038,Chinatown/Financial District,2025 Vintage Estimates for 2020,285.29,14,5
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10039,10039,Central Harlem (North)/Washington Heights (South),2025 Vintage Estimates for 2020,841.78,64,8
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10040,10040,Washington Heights (North),2025 Vintage Estimates for 2020,814.04,66,8
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10044,10044,Roosevelt Island,2025 Vintage Estimates for 2020,190.69,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10065,10065,Lenox Hill/Upper East Side,2025 Vintage Estimates for 2020,413.6,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10069,10069,Lincoln Square,2025 Vintage Estimates for 2020,89.83,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10075,"10075, 10162",Lenox Hill/Upper East Side,2025 Vintage Estimates for 2020,433.86,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10128,10128,Upper East Side/Yorkville,2025 Vintage Estimates for 2020,1071.34,12,1
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10280,10280,Battery Park City,2025 Vintage Estimates for 2020,162.37,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Manhattan,10282,10282,Battery Park City,2025 Vintage Estimates for 2020,122.33,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Staten Island,10301,10301,Silver Lake/St. George,2025 Vintage Estimates for 2020,932.36,37,4
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Staten Island,10302,10302,Elm Park,2025 Vintage Estimates for 2020,567.26,18,3
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Staten Island,10303,10303,Graniteville/Mariner's Harbor/Port Ivory,2025 Vintage Estimates for 2020,819.11,27,3
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Staten Island,10304,10304,New Dorp/Todt Hill,2025 Vintage Estimates for 2020,1176.84,31,3
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Staten Island,10305,10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,2025 Vintage Estimates for 2020,928.54,20,2
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Staten Island,10306,10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,2025 Vintage Estimates for 2020,1284.77,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Staten Island,10307,10307,Tottenville,2025 Vintage Estimates for 2020,460.14,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Staten Island,10308,10308,Great Kills,2025 Vintage Estimates for 2020,706.83,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Staten Island,10309,10309,Charleston/Prince's Bay/Woodrow,2025 Vintage Estimates for 2020,954.52,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Staten Island,10310,10310,Port Richmond/Randall Manor/West Brighton,2025 Vintage Estimates for 2020,759.79,30,4
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Staten Island,10312,10312,Annadale/Rossville,2025 Vintage Estimates for 2020,1526.36,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Staten Island,10314,10314,Bloomfield/Freshkills Park,2025 Vintage Estimates for 2020,2092.27,17,1
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10451,10451,Concourse/Melrose,2025 Vintage Estimates for 2020,1293.32,285,22
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10452,10452,Concourse/Highbridge,2025 Vintage Estimates for 2020,2421.86,393,16
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10453,10453,Morris Heights/Mount Hope/University Heights,2025 Vintage Estimates for 2020,2439.27,297,12
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10454,10454,Mott Haven/Port Morris,2025 Vintage Estimates for 2020,1280.49,274,21
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10455,10455,Mott Haven,2025 Vintage Estimates for 2020,1352.29,376,28
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10456,10456,Claremont/Morrisania,2025 Vintage Estimates for 2020,2866.47,518,18
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10457,10457,Belmont/Claremont/Mount Hope/Tremont,2025 Vintage Estimates for 2020,2567.47,442,17
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10458,10458,Belmont/Fordham University/Kingsbridge,2025 Vintage Estimates for 2020,2478.71,402,16
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10459,10459,Charlotte Gardens/Hunts Point,2025 Vintage Estimates for 2020,1637.87,393,24
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10460,10460,Charlotte Gardens/Tremont/Van Nest/West Farms,2025 Vintage Estimates for 2020,1999.75,344,17
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10461,10461,Morris Park/Pelham Bay/Westchester Square,2025 Vintage Estimates for 2020,1270.1,123,10
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10462,10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,2025 Vintage Estimates for 2020,1962.77,228,12
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10463,10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,2025 Vintage Estimates for 2020,1488.9,78,5
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10464,10464,City Island,2025 Vintage Estimates for 2020,96.18,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10465,10465,Country Club/Throgs Neck,2025 Vintage Estimates for 2020,1228.15,68,6
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10466,10466,Edenwald/Wakefield,2025 Vintage Estimates for 2020,2056.65,155,8
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10467,10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,2025 Vintage Estimates for 2020,2754.13,285,10
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10468,10468,Fordham/Kingsbridge/University Heights,2025 Vintage Estimates for 2020,2300.27,325,14
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10469,10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,2025 Vintage Estimates for 2020,1811.91,149,8
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10470,10470,Wakefield/Woodlawn,2025 Vintage Estimates for 2020,387.12,21,5
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10471,10471,Fieldston/North Riverdale/Riverdale,2025 Vintage Estimates for 2020,443.56,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10472,10472,Soundview,2025 Vintage Estimates for 2020,1894.27,489,26
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10473,10473,Castle Hill/Clason Point/Soundview,2025 Vintage Estimates for 2020,1671.01,218,13
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10474,10474,Hunts Point,2025 Vintage Estimates for 2020,350.7,116,33
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Bronx,10475,10475,Co-op City/Edenwald,2025 Vintage Estimates for 2020,776.38,67,9
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Queens,11004,"11004, 11005",Bellerose/Douglaston-Little Neck,2025 Vintage Estimates for 2020,378.48,12,3
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Queens,11101,11101,Astoria (South)/Long Island City/Sunnyside,2025 Vintage Estimates for 2020,645.96,26,4
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Queens,11102,11102,Astoria (North),2025 Vintage Estimates for 2020,527.91,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Queens,11103,11103,Astoria (North)/Astoria (South),2025 Vintage Estimates for 2020,599.78,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Queens,11104,11104,Sunnyside,2025 Vintage Estimates for 2020,441.65,12,3
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Queens,11105,11105,Ditmars Steinway,2025 Vintage Estimates for 2020,652.58,12,2
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Queens,11106,11106,Astoria (South),2025 Vintage Estimates for 2020,686.62,22,3
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Queens,11109,11109,Long Island City,2025 Vintage Estimates for 2020,31.35,,
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Brooklyn,11201,11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,2025 Vintage Estimates for 2020,957.37,40,4
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Brooklyn,11203,11203,East Flatbush (North)/East Flatbush (South),2025 Vintage Estimates for 2020,1597.28,72,5
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Brooklyn,11204,11204,Bensonhurst/Mapleton,2025 Vintage Estimates for 2020,2621.39,89,3
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Brooklyn,11205,11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,2025 Vintage Estimates for 2020,1562,53,3
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Brooklyn,11206,11206,Williamsburg (South),2025 Vintage Estimates for 2020,3171.22,121,4
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Brooklyn,11207,11207,Cypress Hills/East New York,2025 Vintage Estimates for 2020,2701.25,163,6
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Brooklyn,11208,11208,Cypress Hills/East New York,2025 Vintage Estimates for 2020,3323.63,244,7
2/2/2026,9 - 10 years,01/01/2010 - 12/31/2011,HPV,1,2020,Q4,Brooklyn,11209,11209,Bay Ridge/Fort Hamilton,2025 Vintage Estimates for 2020,1509.86,57,4
